Gene Z_eqtl p_eqtl Z_twas p_twas newLfdr
A1BG 1.40684179337628 0.159474306586215 -1.29373064445664 0.195758476405907 0.999999999744544
A2M -1.42398976904866 0.15444943371612 0.377453979358751 0.705836258521711 0.999999999998948
A3GALT2 -1.88597091420988 0.0592988742515503 -0.102634213864803 0.918253287480102 0.999999999998298
A4GALT 0.810797225069638 0.417482128322402 1.06675890945493 0.286080718006997 0.999999999994591
A4GNT -0.0851209810161801 0.932165210402043 -0.548530764390636 0.583327511134508 0.999999999999983
AAAS 1.2914057300918 0.196563024723718 -1.26417744159699 0.206166345710855 0.999999999867869
AACS 0.152023987962934 0.879168015889522 -1.2268617324793 0.219874563657768 0.999999999998829
AADAC -0.679804321980942 0.496628369695942 0.410790234804153 0.681226354232712 0.999999999999942
AADAT 0.312524285896019 0.754642109219321 -0.0816284846624075 0.934942149390432 0.999999999999997
AAGAB -0.49318140539847 0.621884415262542 0.85486406626547 0.392626405716512 0.999999999999597
AAMDC 0.872924829752176 0.382704051505224 1.74515711978613 0.0809575230379852 0.999999999591036
AAMP 0.994337509912639 0.320058579978911 0.271939430488684 0.78566859213834 0.999999999999906
AANAT -0.0934826402406145 0.925520140378402 0.0234065055847168 0.981326015722697 0.999999999999999
AAR2 -0.849743384330021 0.395467772360435 -1.47732162475586 0.139589444004455 0.999999999924465
AARD 1.86726376108269 0.0618647634162394 0.491048181370796 0.623392370343663 0.999999999986731
AARS2 0.574887448841705 0.565367418921794 0.623252516747281 0.533118595650007 0.999999999999863
AASDH 0.504869779545622 0.613650301110984 1.03296066339108 0.301622307665435 0.999999999998752
AASS 2.42981998236669 0.0151063238013791 -0.979068875312805 0.327545949174629 0.999999997295625
AATK 1.28129636264675 0.200089590014446 1.33692369416636 0.181247545720964 0.999999999803654
ABAT 1.38682269932283 0.165495833624554 0.185409069061279 0.852908195663058 0.999999999999697
ABCA1 1.58300644911698 0.113419994477898 0.311758276927593 0.75522423492486 0.999999999998619
ABCA10 1.05666671208276 0.290663722238847 0.0246543250977993 0.980330687286196 0.999999999999955
ABCA13 0.735296231300534 0.462159102918867 0.800214564962431 0.423586492522351 0.999999999999218
ABCA2 0.278039544199425 0.780982003178546 -0.340174496173859 0.733725123238573 0.999999999999992
ABCA3 -0.378412481201917 0.705124197696294 -0.639721691608429 0.522353550609942 0.999999999999931
ABCA5 0.798909386799247 0.424342955640727 0.734625509983426 0.462567597489825 0.999999999999317
ABCA6 1.08290258557829 0.278851664128975 2.26710605621338 0.0233837477091999 0.999999979936305
ABCA7 -0.148889297681284 0.881640986296405 0.390189022341128 0.696396778495844 0.999999999999993
ABCA8 0.914509599879657 0.360449135890803 -0.823451936244965 0.410251038864125 0.999999999998101
ABCA9 2.13145967634871 0.0330512910461014 0.786376819410138 0.431646759707972 0.999999999758485
ABCB1 0.924004350168121 0.355484050892533 -1.64218759536743 0.100551132636153 0.99999999972503
ABCB10 0.10001518851892 0.920332267212544 -2.2173924446106 0.0265962855633846 0.999999999638724
ABCB4 1.51964477982519 0.128600276970762 1.24897801876068 0.211673113706333 0.999999999687889
ABCB6 1.23513443807909 0.216780474438838 1.32258701324463 0.185972755363464 0.999999999851407
ABCB8 1.61250362508505 0.106852391724317 1.61704323185387 0.105868949306882 0.999999995827031
ABCB9 0.961418786215098 0.336341642194395 -2.02175974845886 0.043201177972433 0.999999997022389
ABCC1 -0.349500754371708 0.726713404575147 -0.405797690153122 0.684891255999488 0.999999999999985
ABCC10 0.222530066560476 0.823901270232112 1.0448055267334 0.296112860040617 0.999999999999529
ABCC2 -0.112341562686626 0.910552588106562 0.0974719132644412 0.922351637970043 0.999999999999999
ABCC3 -1.2140685347819 0.224721554241748 1.42217342719462 0.154975910880364 0.999999999752394
ABCC4 -0.444936743908159 0.656365467990823 -2.2649057746289 0.0235184623408037 0.999999998578606
ABCC5 0.330494403049348 0.741026420993873 2.60557770729065 0.00917194658058664 0.999999993989963
ABCC8 0.633400169949094 0.526472354057184 -1.49100597743759 0.135959925567367 0.999999999966585
ABCC9 0.413660535904804 0.6791227326646 -0.852976224972577 0.393672488811094 0.999999999999709
ABCD2 0.697104579142107 0.485737348695946 -1.05433961491792 0.291727457821907 0.999999999996871
ABCD3 0.401350438881788 0.68816213304377 -0.782857037943063 0.433711068595066 0.999999999999819
ABCD4 0.278391747705346 0.780711653609945 -0.254142731428146 0.799385291919957 0.999999999999995
ABCF1 2.04433337468862 0.0409206242973673 4.40967556415545 1.03525600105798e-05 0.965492890920052
ABCF2 -0.486040827827035 0.626938218998611 0.0808798189092695 0.935537529554061 0.999999999999995
ABCF3 1.59599172350091 0.110490641198029 0.331981247540931 0.739903419057232 0.999999999998358
ABCG2 0.411585517842211 0.680643248246332 -1.97538100729352 0.0482249264937402 0.999999999762518
ABCG4 -1.02357242339468 0.30603727598147 2.1423533741685 0.0321650568438793 0.999999992283653
ABHD10 -0.325838099795011 0.744546850979753 0.775683999061584 0.437935589810265 0.99999999999987
ABHD11 1.15986460742552 0.246103934540215 1.95548414114495 0.0505259534082257 0.99999999536473
ABHD12B -0.328131443623725 0.742812280412802 -0.935138583183288 0.349716884842607 0.999999999999654
ABHD13 0.305920731339755 0.759665000887623 0.517999231252975 0.604458805692435 0.999999999999975
ABHD14A 0.79936478550425 0.424078923216941 1.15753948688507 0.247052016230301 0.999999999991063
ABHD14B 0.998678960954659 0.317950235686427 -1.91370224952698 0.055658211470728 0.999999998143399
ABHD15 0.524196368914217 0.600141966176533 -0.119233199363524 0.905090604963779 0.999999999999994
ABHD16A 1.28793727610871 0.197767798297272 0.6118104775404 0.540663156753542 0.999999999997523
ABHD17A -0.891076144124846 0.37288832205905 0.237074494361877 0.812598998927741 0.99999999999995
ABHD17C -0.682809605490393 0.494727159239345 1.27918791770935 0.200830889535251 0.999999999988514
ABHD4 1.01637283448641 0.309451876749942 -1.21447491320492 0.224566423921002 0.999999999968884
ABHD5 -1.14511156982152 0.252162943371766 1.54413616657257 0.122555348889472 0.999999999614646
ABHD6 -0.652305223857922 0.51420429078496 0.642801225185394 0.520353088047271 0.999999999999788
ABHD8 -0.881635562571817 0.377973917322839 2.9962104967088 0.00273357664453785 0.999999564381618
ABI1 0.739798472362666 0.459422286098336 0.385035961866379 0.700210771947534 0.999999999999936
ABI2 0.0920271973810546 0.926676430891417 1.56859302520752 0.116742798687515 0.999999999991897
ABI3 -0.778858440827133 0.436063107477084 -0.79158091545105 0.428605078442434 0.999999999999111
ABI3BP 1.53473123284842 0.124849860589313 0.1266214424835 0.899240024894913 0.99999999999957
ABL1 0.24670886324084 0.805133546686257 0.404965370893478 0.685502965577006 0.99999999999999
ABL2 -0.0691754000096236 0.944850004139107 -1.79877984743559 0.0720535123790175 0.999999999969283
ABLIM1 -0.897866831833301 0.369256549414887 1.39095461368561 0.164239190116761 0.999999999945012
ABLIM2 -1.22405283750967 0.220932295866321 1.30418384075165 0.19217090812247 0.999999999872997
ABLIM3 -0.287698199308445 0.77357776851864 0.381055772304535 0.703161864512369 0.99999999999999
ABO -0.39292782492619 0.694372789741406 -0.0854929153884764 0.931869527552967 0.999999999999997
ABRA -0.36655229623613 0.713952996979037 -0.334643214941025 0.7378942417535 0.99999999999999
ABRACL -0.440143281481722 0.659833336147573 0.645465892988797 0.518625314087513 0.999999999999909
ABT1 -0.343030849556149 0.731575252058412 0.370457372864165 0.711041732260783 0.999999999999988
ABTB1 -0.981835378400147 0.326180955836941 1.73384571075439 0.0829454626386172 0.999999999397943
ABTB2 0.75896211238633 0.447875221445044 -0.323179334402084 0.746559430629705 0.999999999999952
AC002064.5 0.681707254383786 0.49542407941959 0.0751170789878583 0.940121559148622 0.99999999999999
AC002511.3 0.570745582635111 0.568172115180811 0.459116131067276 0.646150773364502 0.99999999999995
AC003090.1 0.562949588564295 0.573469211770103 2.08873882921715 0.0367312395097338 0.999999999160378
AC004012.1 -0.304113081993945 0.761041740583092 -0.252777471223586 0.800440177809724 0.999999999999995
AC004069.2 -0.432285460048791 0.665533953475876 0.625574946403503 0.531593775971535 0.999999999999922
AC004156.3 -0.398839989189888 0.690011109527333 -0.486920684576035 0.626314539901494 0.999999999999971
AC004540.5 -1.24097129353089 0.214616353694681 0.644416505407783 0.519305384310651 0.999999999997516
AC005013.5 -0.723437318704572 0.469411250632049 0.608810959070726 0.542649748720837 0.999999999999768
AC005082.12 -0.947740538070077 0.343261558216218 0.784749714568697 0.432600328267564 0.999999999998277
AC005224.2 -1.03488055948891 0.300724694600189 -1.18509948771463 0.235978113612365 0.999999999971856
AC005281.1 -0.445773307175212 0.655761005133087 -0.928216338157654 0.353295361092111 0.999999999999479
AC005498.3 -0.789234306496372 0.429975074351204 0.703017294406891 0.482044971753369 0.999999999999459
AC005523.3 0.44242530025852 0.658181474307695 1.2285166483373 0.219253083628981 0.999999999996826
AC005618.6 -0.639592091603226 0.522437825250965 -1.41707766056061 0.156460223120105 0.999999999977985
