Gene Z_eqtl p_eqtl Z_twas p_twas
A1BG -0.834356004803705 0.404080401193241 -1.29373064445664 0.195758476405907
A2M 1.0608177773252 0.288772721557376 0.377453979358751 0.705836258521711
A3GALT2 1.1098205183588 0.267076375758731 -0.102634213864803 0.918253287480102
A4GALT -0.527025970111587 0.598175554029275 1.06675890945493 0.286080718006997
A4GNT -1.3388706383485 0.180612789707243 -0.548530764390636 0.583327511134508
AAAS 0.460919962400037 0.644856029147484 -1.26417744159699 0.206166345710855
AACS 1.36937694808981 0.170881476167026 -1.2268617324793 0.219874563657768
AADAC 2.0152921577541 0.0438740461467613 0.410790234804153 0.681226354232712
AADAT 0.713596891466892 0.475476480297631 -0.0816284846624075 0.934942149390432
AAGAB -1.09669655279506 0.272774063875064 0.85486406626547 0.392626405716512
AAMDC 0.841269989355764 0.400196699079213 1.74515711978613 0.0809575230379852
AAMP 0.0782569074499906 0.937623695165103 0.271939430488684 0.78566859213834
AANAT -0.679185278768949 0.497020473702127 0.0234065055847168 0.981326015722697
AAR2 -1.68177964440857 0.0926115773190812 -1.47732162475586 0.139589444004455
AARD -0.186704095002492 0.851892645213009 0.491048181370796 0.623392370343663
AARS2 1.44397685736493 0.148745485304653 0.623252516747281 0.533118595650007
AASDH -0.555084132777156 0.578837115342341 1.03296066339108 0.301622307665435
AASS 0.244642638199617 0.80673314650356 -0.979068875312805 0.327545949174629
AATK -1.25824012859958 0.208304926419601 1.33692369416636 0.181247545720964
ABAT -3.18952771376807 0.00142505474495425 0.185409069061279 0.852908195663058
ABCA1 0.610988819698096 0.541206981981302 0.311758276927593 0.75522423492486
ABCA10 -0.749288884945731 0.453683105671177 0.0246543250977993 0.980330687286196
ABCA13 1.22330995961155 0.221212646833121 0.800214564962431 0.423586492522351
ABCA2 -1.67565412049906 0.0938059613450921 -0.340174496173859 0.733725123238573
ABCA3 0.90281522089555 0.366623971521038 -0.639721691608429 0.522353550609942
ABCA5 1.22109609035325 0.222049639818951 0.734625509983426 0.462567597489825
ABCA6 -0.573903603660916 0.566033034343001 2.26710605621338 0.0233837477091999
ABCA7 -1.0550475667739 0.291403570573732 0.390189022341128 0.696396778495844
ABCA8 -0.66105768523387 0.508575320506188 -0.823451936244965 0.410251038864125
ABCA9 -0.248041955682151 0.804101944960055 0.786376819410138 0.431646759707972
ABCB1 -1.02000731935042 0.307724989454723 -1.64218759536743 0.100551132636153
ABCB10 -0.788292098277694 0.430525868546294 -2.2173924446106 0.0265962855633846
ABCB4 -0.582372379163294 0.560315882117633 1.24897801876068 0.211673113706333
ABCB6 0.886635032694044 0.375275426292829 1.32258701324463 0.185972755363464
ABCB8 -0.832843673261603 0.404932900229816 1.61704323185387 0.105868949306882
ABCB9 -1.95942039436351 0.050063574189 -2.02175974845886 0.043201177972433
ABCC1 1.12340262190659 0.261266536781295 -0.405797690153122 0.684891255999488
ABCC10 -0.748954269369742 0.45388476895911 1.0448055267334 0.296112860040617
ABCC2 1.2439712421842 0.213510147190316 0.0974719132644412 0.922351637970043
ABCC3 -1.17070390128448 0.241717816536149 1.42217342719462 0.154975910880364
ABCC4 -1.27575689753867 0.202041468494636 -2.2649057746289 0.0235184623408037
ABCC5 -0.324977042696459 0.745198446756144 2.60557770729065 0.00917194658058664
ABCC8 0.860210677073301 0.389672920133134 -1.49100597743759 0.135959925567367
ABCC9 1.16652897207596 0.24340064186965 -0.852976224972577 0.393672488811094
ABCD2 -0.644806657059062 0.519052487356152 -1.05433961491792 0.291727457821907
ABCD3 0.247092134601572 0.804836920722037 -0.782857037943063 0.433711068595066
ABCD4 -0.468674936150428 0.639302004869026 -0.254142731428146 0.799385291919957
ABCF1 -0.756407068029734 0.449405171584971 4.40967556415545 1.03525600105798e-05
