X1 X2 pmax origIdx avgRej fdr fixedFdr
0.195758476405907 0.409307880189171 0.409307880189171 1 0.161773384479197 1.0356026198271 0.997049821082949
0.705836258521711 0.132660026409731 0.705836258521711 2 0.493287105340808 1.00996928249264 0.997049821082949
0.918253287480102 0.250936908812115 0.918253287480102 3 0.841841251106521 1.00160107248216 0.999561868992631
0.286080718006997 0.963563125074901 0.963563125074901 4 0.927781056358808 1.0007252138214 0.999725667058578
0.583327511134508 0.656295649992742 0.656295649992742 5 0.420478017114193 1.02436741676895 0.997049821082949
0.206166345710855 0.436441352969634 0.436441352969634 6 0.184862791383889 1.03039153069159 0.997049821082949
0.219874563657768 0.308829994746161 0.308829994746161 7 0.091988787252877 1.03682164428068 0.997049821082949
0.681226354232712 0.407544613032156 0.681226354232712 8 0.456403068751844 1.01679716345973 0.997049821082949
0.934942149390432 0.915396626900794 0.934942149390432 9 0.873266450280319 1.00097378346118 0.999561868992631
0.392626405716512 0.244969779750469 0.392626405716512 10 0.147831218648569 1.04278038072819 0.997049821082949
0.0809575230379852 0.0559730487427347 0.0809575230379852 11 0.00693419887872529 0.945187850979369 0.867312052827662
0.78566859213834 0.739790205292485 0.78566859213834 12 0.614856889938035 1.00393302372337 0.997049821082949
0.981326015722697 0.169780272778745 0.981326015722697 13 0.962378282679256 1.00064680018879 0.999725667058578
0.139589444004455 0.628277741159889 0.628277741159889 14 0.386175863086456 1.02215844584932 0.997049821082949
0.623392370343663 0.189764582697502 0.623392370343663 15 0.379758040719976 1.02333066250794 0.997049821082949
0.533118595650007 0.595158042478666 0.595158042478666 16 0.345824727058129 1.02425612691223 0.997049821082949
0.301622307665435 0.981500188423918 0.981500188423918 17 0.963042195337858 1.00031195366079 0.999725667058578
0.327545949174629 0.593268877451589 0.593268877451589 18 0.343537916789613 1.02453890458973 0.997049821082949
0.181247545720964 0.529283258472474 0.529283258472474 19 0.272573030392446 1.02776407224111 0.997049821082949
