X1 X2 pmax origIdx avgRej fdr fixedFdr
0.195758476405907 0.90982887269863 0.90982887269863 1 0.84722632044851 0.999394162880098 0.998542048033015
0.705836258521711 0.781371401724722 0.781371401724722 2 0.648937739746238 1.0015554451807 0.995009135963997
0.918253287480102 0.572610216793638 0.918253287480102 3 0.860799645913249 0.999656967479364 0.998542048033015
0.286080718006997 0.440253701895799 0.440253701895799 4 0.23716435526704 1.05693833633277 0.995009135963997
0.583327511134508 0.616496735012565 0.616496735012565 5 0.431174387724993 1.0079583920295 0.995009135963997
0.206166345710855 0.149765816635122 0.206166345710855 6 0.0655060489820006 1.22518270407437 0.995009135963997
0.219874563657768 0.992440182353511 0.992440182353511 7 0.987016819120685 0.999646771292154 0.999430797769188
0.681226354232712 0.971226859265419 0.971226859265419 8 0.949616406019475 1.000117324798 0.998542048033015
0.934942149390432 0.131010995384742 0.934942149390432 9 0.887429920330481 1.00080868205761 0.998542048033015
0.392626405716512 0.161528066860281 0.392626405716512 10 0.19622307465329 1.06595128663912 0.995009135963997
0.0809575230379852 0.348445174767457 0.348445174767457 11 0.160445559161995 1.08313337138727 0.995009135963997
0.78566859213834 0.108182662201566 0.78566859213834 12 0.655503098259073 1.00093946522345 0.995009135963997
0.981326015722697 0.57361341516212 0.981326015722697 13 0.968132192387135 0.999065929890679 0.998542048033015
0.139589444004455 0.133062958377371 0.139589444004455 14 0.0353349070522278 1.33550621398977 0.995009135963997
0.623392370343663 0.426092362338629 0.623392370343663 15 0.440026556506344 1.00624401650081 0.995009135963997
0.533118595650007 0.469741382063253 0.533118595650007 16 0.334095603422839 1.02255346464139 0.995009135963997
0.301622307665435 0.0217173127009018 0.301622307665435 17 0.125405724402479 1.11291872467915 0.995009135963997
0.327545949174629 0.716532292670057 0.716532292670057 18 0.55628503983476 1.00716593176126 0.995009135963997
0.181247545720964 0.427562428921139 0.427562428921139 19 0.225287695485394 1.06205283334117 0.995009135963997
0.852908195663058 0.217036107322627 0.852908195663058 20 0.759737385659487 0.995596165213986 0.995009135963997
0.75522423492486 0.626927023844501 0.75522423492486 21 0.610209501327825 1.00458276553446 0.995009135963997
0.980330687286196 0.355524211743324 0.980330687286196 22 0.966140454411331 0.999333154577751 0.998542048033015
0.423586492522351 0.669302925392371 0.669302925392371 23 0.496385364414281 1.00531310673763 0.995009135963997
0.733725123238573 0.936513834298167 0.936513834298167 24 0.890085570964886 1.00077227992664 0.998542048033015
0.522353550609942 0.0947807706203649 0.522353550609942 25 0.321702567128947 1.02705478274766 0.995009135963997
0.462567597489825 0.911329324281414 0.911329324281414 26 0.849144290351136 1.00002013186342 0.998542048033015
0.0233837477091999 0.349697975319203 0.349697975319203 27 0.161478312186486 1.0821626995742 0.995009135963997
0.696396778495844 0.114085863950293 0.696396778495844 28 0.53135143110062 1.00449381262114 0.995009135963997
0.410251038864125 0.366136046949145 0.410251038864125 29 0.209722632044851 1.06863080721297 0.995009135963997
0.431646759707972 0.986073806101503 0.986073806101503 30 0.976394216583063 0.99909359533753 0.998973470306576
0.100551132636153 0.229509287424706 0.229509287424706 31 0.0786367660076719 1.18857226829466 0.995009135963997
0.0265962855633846 0.49890166883516 0.49890166883516 32 0.295072292711714 1.03896840088976 0.995009135963997
0.211673113706333 0.0506829317022948 0.211673113706333 33 0.0694157568604308 1.19997710919491 0.995009135963997
0.185972755363464 0.792909807102749 0.792909807102749 34 0.665683092357628 1.00135233229069 0.995009135963997
0.105868949306882 0.615621267774081 0.615621267774081 35 0.429994098554146 1.00832555715153 0.995009135963997
0.043201177972433 0.960292589702489 0.960292589702489 36 0.93198583652995 0.998896702816773 0.998542048033015
0.684891255999488 0.921675526295743 0.921675526295743 37 0.866848627913839 0.999180199664586 0.998542048033015
0.296112860040617 0.582430628142607 0.582430628142607 38 0.392519917379758 1.00714953063121 0.995009135963997
0.922351637970043 0.214969671326544 0.922351637970043 39 0.868028917084686 0.999106252570482 0.998542048033015
0.154975910880364 0.798213819178188 0.798213819178188 40 0.673945116553556 1.00052571782224 0.995009135963997
0.0235184623408037 0.638497341631262 0.638497341631262 41 0.457878430215403 1.00664797307778 0.995009135963997
0.00917194658058664 0.540365236447859 0.540365236447859 42 0.342800236057834 1.01892267281355 0.995009135963997
0.135959925567367 0.501485161636146 0.501485161636146 43 0.29772794334612 1.03838103430078 0.995009135963997
0.393672488811094 0.0882001498227526 0.393672488811094 44 0.196665683092358 1.06799689841828 0.995009135963997
0.291727457821907 0.112177797162586 0.291727457821907 45 0.118766597816465 1.1178825238013 0.995009135963997
0.433711068595066 0.0414333545839461 0.433711068595066 46 0.230746532900561 1.06073036814702 0.995009135963997
0.799385291919957 0.0695549041583902 0.799385291919957 47 0.676084390675716 0.999889196256588 0.995009135963997
1.03525600105798e-05 0.18995989159878 0.18995989159878 48 0.0568751844201829 1.25853767498073 0.995009135963997
0.935537529554061 0.918048058992855 0.935537529554061 49 0.888315137208616 1.00093044496307 0.998542048033015
0.739903419057232 0.858847240074099 0.858847240074099 50 0.768589554440838 0.996087869193353 0.995009135963997
0.0482249264937402 0.715975671405682 0.715975671405682 51 0.555621127176158 1.00703425696375 0.995009135963997
0.0321650568438793 0.303505918712303 0.303505918712303 52 0.126364709353792 1.11485063121006 0.995009135963997
0.437935589810265 0.659792523413432 0.659792523413432 53 0.484656240778991 1.00505142905053 0.995009135963997
0.0505259534082257 0.130646276032121 0.130646276032121 54 0.0305399822956624 1.41675788495959 0.995009135963997
0.349716884842607 0.386995027460528 0.386995027460528 55 0.191133077604013 1.06987040276325 0.995009135963997
0.604458805692435 0.319746353691273 0.604458805692435 56 0.417453526113898 1.00734954679073 0.995009135963997
0.247052016230301 0.366884532747775 0.366884532747775 57 0.175641782236648 1.07141359315261 0.995009135963997
0.055658211470728 0.386485433895291 0.386485433895291 58 0.19054293301859 1.07097561474873 0.995009135963997
0.905090604963779 0.982368555460066 0.982368555460066 59 0.970345234582473 0.998658342966186 0.998542048033015
0.540663156753542 0.794193119584416 0.794193119584416 60 0.66737975804072 1.00159805681391 0.995009135963997
0.812598998927741 0.185122680034564 0.812598998927741 61 0.695706698141045 0.999622993353065 0.995009135963997
0.200830889535251 0.481702205857468 0.481702205857468 62 0.277884331661257 1.04226090482763 0.995009135963997
0.224566423921002 0.950336097836734 0.950336097836734 63 0.913838890528179 1.00020459059237 0.998542048033015
0.122555348889472 0.482947056369074 0.482947056369074 64 0.278769548539392 1.04329533724326 0.995009135963997
0.520353088047271 0.746020166404761 0.746020166404761 65 0.597300088521688 1.00494309240687 0.995009135963997
0.00273357664453785 0.708011293565526 0.708011293565526 66 0.546400118028917 1.00469830560711 0.995009135963997
0.700210771947534 0.0628045195137091 0.700210771947534 67 0.536515196223075 1.00410380091895 0.995009135963997
0.116742798687515 0.348919660623295 0.348919660623295 68 0.160888167601062 1.08241616196658 0.995009135963997
0.428605078442434 0.699901182028708 0.699901182028708 69 0.536220123930363 1.00390126514943 0.995009135963997
0.899240024894913 0.514937104801974 0.899240024894913 70 0.831882561227501 0.997175948973526 0.997103193572954
